108766,"The George","250 Haverstock Hill, London","NW3 2AE",527170,185320,51.552438,-0.167176,Camden
108768,"The Gipsy Queen","166 Malden Road, London","NW5 4BS",528035,185163,51.550832,-0.154778,Camden
108769,"The Golden Lion","88 Royal College Street, London","NW1 0TH",529386,183896,51.539146,-0.135769,Camden
108773,"The Good Mixer","28-30 Inverness Street, London","NW1 7HJ",528771,183921,51.539512,-0.144623,Camden
108775,"The Grafton","20 Prince Of Wales Road, London","NW5 3LG",528755,184724,51.546732,-0.144560,Camden
108776,"The Grafton Arms","72 Grafton Way, London","W1T 5DU",529225,182129,51.523303,-0.138737,Camden
108782,"The Griffin","125 Clerkenwell Road, London","EC1R 5DB",531069,181990,51.521630,-0.112225,Camden
108787,"The Harrison","28 Harrison Street, London","WC1H 8JF",530474,182635,51.527564,-0.120557,Camden
108788,"The Hawley Arms","2 Castlehaven Road, London","NW1 8QU",528713,184190,51.541942,-0.145360,Camden
108789,"The Hercules Pillars","18 Great Queen Street, London","WC2B 5DG",530476,181334,51.515872,-0.121010,Camden
108792,"The Holly Bush","22 Holly Mount, London","NW3 6SG",526314,185904,51.557878,-0.179321,Camden
108801,"The Ice Wharf","Suffolk Wharf, 28-30 Jamestown Road, London","NW1 7BY",528575,183990,51.540184,-0.147422,Camden
108809,"The Lady Hamilton","289-291 Kentish Town Road, London","NW5 2JS",528978,184996,51.549125,-0.141246,Camden
108810,"The Lady Ottoline","11a Northington Street, London","WC1N 2JF",530883,182034,51.522068,-0.114888,Camden
108811,"The Lamb","94 Lamb's Conduit Street, London","WC1N 3LZ",530598,182143,51.523114,-0.118953,Camden
108812,"The Lansdowne","90 Gloucester Avenue, London","NW1 8HX",528161,184124,51.541483,-0.153325,Camden
108814,"The Library Bar","University Of London Union, Malet Street, London","WC1E 7HY",529755,182074,51.522686,-0.131123,Camden
108817,"The Lion and Unicorn","42-44 Gaisford Street, London","NW5 2ED",529142,184885,51.548090,-0.138923,Camden
108821,"The London Cocktail Club","224a Shaftesbury Avenue","WC2H 8EB",530127,181406,51.516599,-0.126010,Camden
108822,"The Lord Palmerston","33 Dartmouth Park Hill, London","NW5 1HU",528997,186146,51.559447,-0.140551,Camden
108823,"The Lord Southampton","2 Southampton Road, London","NW5 4HX",527933,185038,51.549740,-0.156294,Camden
108824,"The Lord Stanley","51 Camden Park Road, London","NW1 9BH",529791,184802,51.547205,-0.129598,Camden
108825,"The Lore Of The Land","4 Conway Street, London","W1T 6BB",529168,181993,51.522085,-0.139609,Camden
108828,"The Mill","32 Mill Lane, London","NW6 1NR",524804,185097,51.550962,-0.201377,Camden
108830,"The Montague on the Gardens","15 Montague Street, London","WC1B 5BJ",530150,181814,51.520260,-0.125528,Camden
108832,"The Newmarket Arms","17 York Way, London","N7 9QG",530041,184365,51.543211,-0.126157,Camden
108835,"The Northumberland Arms","141 King's Cross Road, London","WC1X 9BJ",530771,182884,51.529733,-0.116186,Camden
108838,"The Old Bell","38 Kilburn High Road, London","NW6 5UA",525492,183573,51.537122,-0.192002,Camden
108839,"The Old Crown","33 New Oxford Street, London","WC1A 1BH",530191,181448,51.516962,-0.125073,Camden
108840,"The Old Eagle Public House","251 Royal College Street, London","NW1 9LU",529120,184293,51.542784,-0.139457,Camden
108841,"The Old Nick","21-22 Sandland Street, London","WC1R 4PZ",530796,181706,51.519141,-0.116263,Camden
108842,"The Old Oak","1 Mansfield Road, London","NW3 2JD",528276,185615,51.554839,-0.151140,Camden
108843,"The Old Red Lion","72 High Holborn, London","WC1V 6LS",530769,181596,51.518158,-0.116692,Camden
108845,"The One Tun","125 Saffron Hill, London","EC1N 8QS",531471,181790,51.519739,-0.106508,Camden
108847,"The Oxford","256 Kentish Town Road, London","NW5 2AA",529027,185064,51.549725,-0.140515,Camden
108852,"The Pembroke Castle","150 Gloucester Avenue, London","NW1 8JA",528049,184240,51.542542,-0.154912,Camden
108857,"The Perseverance","63 Lamb's Conduit Street, London","WC1N 3NB",530607,182042,51.522204,-0.118861,Camden
108860,"The Pineapple Public House","51 Leverton Street, London","NW5 2NX",529077,185429,51.552994,-0.139660,Camden
108863,"The Place Theatre Bar","The Place Theatre, 17 Duke's Road, London","WC1H 9AB",529896,182576,51.527168,-0.128906,Camden
108864,"The Plough","27 Museum Street, London","WC1A 1LH",530134,181528,51.517694,-0.125864,Camden
108865,"The Polish Bar (Na Zdrowie)","6 Little Turnstile, London","WC1V 7DX",530612,181502,51.517350,-0.118989,Camden
108870,"The Queens","49 Regent's Park Road, London","NW1 8XD",527856,184021,51.540618,-0.157773,Camden
108871,"The Queens Head","64 Theobald's Road, London","WC1X 8SF",530744,181885,51.520761,-0.116945,Camden
108872,"The Queens Larder","1 Queen Square, London","WC1N 3AR",530357,181925,51.521210,-0.122505,Camden
108874,"The Red Rooms","4 Great Queen Street, London","WC2B 5DG",530495,181352,51.516029,-0.120730,Camden
108877,"The Resting Hare Pub","8 Woburn Walk, London","WC1H 0JL",529885,182515,51.526621,-0.129087,Camden
108878,"The Rocket","120 Euston Road, London","NW1 2AL",529893,182703,51.528309,-0.128903,Camden
108879,"The Roebuck","15 Pond Street, London","NW3 2PN",527139,185476,51.553847,-0.167567,Camden
108881,"The Roundhouse","The Roundhouse Theatre, Chalk Farm Road, London","NW1 8EH",528299,184302,51.543041,-0.151286,Camden
108882,"The Rugby Tavern","19 Great James Street, London","WC1N 3ES",530720,181985,51.521664,-0.117254,Camden
108887,"The Seven Stars","53-54 Carey Street, London","WC2A 2JB",530995,181245,51.514952,-0.113567,Camden
108888,"The Sheephaven Bay","2 Mornington Street, London","NW1 7QD",528987,183444,51.535175,-0.141685,Camden
108890,"The Ship Tavern","12 Gate Street, London","WC2A 3HP",530598,181495,51.517290,-0.119193,Camden
108891,"The Signal Box PH","Unit 53, Euston Railway Station, Eversholt Street, London","NW1 2HS",529589,182735,51.528667,-0.133271,Camden
108898,"The Square Pig","30-32 Procter Street, London","WC1V 6NZ",530593,181655,51.518729,-0.119206,Camden
108899,"The Square Tavern and Wine Bar Kitchen","26 Tolmers Square, London","NW1 2PE",529276,182411,51.525835,-0.137899,Camden
108900,"The Squares Tavern & Wine Bar","26 Tolmer's Square, London","NW1 2PE",529276,182411,51.525835,-0.137899,Camden
108901,"The Stag","67 Fleet Road, London","NW3 2QU",527554,185432,51.553358,-0.161600,Camden
108903,"The Star","47 Chester Road, London","N19 5DF",528841,186587,51.563454,-0.142638,Camden
108904,"The Sun","21 Drury Lane, London","WC2B 5RH",530324,181259,51.515233,-0.123227,Camden
108906,"The Swan","7 Cosmo Place, London","WC1N 3AP",530330,181923,51.521198,-0.122895,Camden
108914,"The Top Secret Comedy Club","170 Drury Lane, London","WC2B 5PD",530355,181282,51.515430,-0.122772,Camden
108916,"The Unicorn","227 Camden Road, London","NW1 9AA",529788,184995,51.548931,-0.129571,Camden
108918,"The Vine","86 Highgate Road, London","NW5 1PB",528747,185627,51.554840,-0.144345,Camden
108920,"The Washington","50 England's Lane, London","NW3 4UE",527488,184585,51.545770,-0.162858,Camden
108921,"The Water Rats","328 Gray's Inn Road, London","WC1X 8BZ",530550,182805,51.529065,-0.119400,Camden
108922,"The Wells Tavern","30 Well Walk, London","NW3 1BX",526708,186007,51.558725,-0.173603,Camden
108924,"The Wheatsheaf","25 Rathbone Place, London","W1T 1JB",529574,181522,51.517768,-0.133933,Camden
108927,"The Wine Cellar","Unit 1, Sonny Heights West, 1 Swain's Lane Highgate, London","N6 6QX",528356,186423,51.562080,-0.149692,Camden
108928,"The World's End","174 Camden High Street, London","NW1 0NE",528956,183890,51.539191,-0.141968,Camden
108929,"The York & Albany P.H","127 Parkway, London","NW1 7PS",528659,183554,51.536240,-0.146371,Camden
108930,"The Yorkshire Grey","2 Theobald's Road, London","WC1X 8PN",530966,181980,51.521564,-0.113712,Camden
108979,"Tropicana Beach Club","Gillian Lynne Theatre, 166 Drury Lane, London","WC2B 5PF",530354,181282,51.515432,-0.122786,Camden
108982,"Truckles Wine Bar","Pied Bull Court, Galen Place, London","WC1A 2JR",530257,181628,51.518564,-0.124056,Camden
108994,"Two Brewers","40 Monmouth Street, London","WC2H 9EP",530045,181045,51.513374,-0.127324,Camden
109011,"Vault 139","139-143 Whitfield Street, London","W1T 5EP",529213,182165,51.523628,-0.138897,Camden
109083,"White Hart","191 Drury Lane, London","WC2B 5QD",530273,181371,51.516251,-0.123920,Camden
109128,"Ye Olde Mitre","1 Ely Court, London","EC1N 6SJ",531413,181644,51.518440,-0.107398,Camden
109129,"Ye Olde Swiss Cottage","98 Finchley Road, London","NW3 5EL",526679,184233,51.542788,-0.174659,Camden
109178,"37 Jewry","Centurion House, 37 Jewry Street, London","EC3N 2ER",533567,181134,51.513351,-0.076560,"City of London"
109190,"All Bar One","175 Bishopsgate, London","EC2A 2JN",533322,181841,51.519763,-0.079822,"City of London"
109191,"All Bar One","44-46 Ludgate Hill, London","EC4M 7DE",531824,181170,51.514084,-0.101650,"City of London"
109192,"All Bar One","Public House, 16 Byward Street, London","EC3R 5BA",533412,180735,51.509802,-0.078944,"City of London"
109193,"All Bar One","Retail Unit, 103 Cannon Street, London","EC4N 5AG",532650,180933,51.511761,-0.089843,"City of London"
109194,"All Bar One","Retail Unit, 107 Houndsditch, London","EC3A 7BD",533382,181395,51.515739,-0.079126,"City of London"
109224,Astronomer,"125-129 Middlesex Street, London","E1 7JF",533411,181623,51.517782,-0.078622,"City of London"
109227,"Babble City","45 Old Broad Street, London","EC2N 1HT",533042,181382,51.515695,-0.084028,"City of London"
109231,"Balls Brothers @ Minster Court","1 Minster Pavement, London","EC3R 7PP",533262,180844,51.510817,-0.081063,"City of London"
109232,"Balls Brothers Austin Friars","10-11 Austin Friars, London","EC2N 2HG",532953,181382,51.515716,-0.085310,"City of London"
109233,"Balls Brothers Shoe Lane","73 Shoe Lane, London","EC4A 3BQ",531468,181396,51.516198,-0.106693,"City of London"
109244,"Barbican Bars","Barbican Arts And Conference Centre, Silk Street, London","EC2Y 8DS",532343,181822,51.519822,-0.093931,"City of London"
109327,"Be At One","28 King William Street, London","EC4R 9AT",532842,180815,51.510646,-0.087122,"City of London"
109328,"Be At One","45 Old Broad Street, London","EC2N 1HT",533042,181382,51.515695,-0.084028,"City of London"
109330,"Be At One","Retail Unit, Hill House, Shoe Lane, London","EC4A 3BQ",531468,181396,51.516198,-0.106693,"City of London"
109337,"Bedales Wine Bar","Retail Unit, 55 Leadenhall Market, London","EC3V 1LT",533067,181021,51.512454,-0.083804,"City of London"
109371,Bierschenke,"9 Crutched Friars, London","EC3N 2AU",533510,180902,51.511280,-0.077469,"City of London"
109379,"Bishops Finger","The Bishops Finger Public House, 9-10 West Smithfield, London","EC1A 9JR",531791,181661,51.518495,-0.101943,"City of London"
109435,BrewDog,"1 Plough Place, London","EC4A 1DE",531312,181451,51.516728,-0.108920,"City of London"
109444,"Brokers Wine Bar","First Floor Retail Unit, 6-9 Leadenhall Market, London","EC3V 1LR",533094,181048,51.512690,-0.083405,"City of London"
109446,Browns,"8 Old Jewry, London","EC2R 8DN",532585,181200,51.514167,-0.090679,"City of London"
109455,"Bury Court","Retail Unit, The Baltic Exchange, 38 St Mary Axe, London","EC3A 8EX",533308,181310,51.514985,-0.080224,"City of London"
109502,Candlemaker,"The Walbrook Building, 25 Walbrook, London","EC4N 8AF",532627,180959,51.512000,-0.090164,"City of London"
109503,"Cannick Tapps","109 Cannon Street, London","EC4N 5AD",532660,180932,51.511750,-0.089699,"City of London"
109549,"Cheshire Cheese","The Cheshire Cheese Public House, 48 Crutched Friars, London","EC3N 2AP",533426,180906,51.511327,-0.078678,"City of London"
109573,"City Bar and Kitchen","9 Stoney Lane, London","E1 7BH",533478,181373,51.515520,-0.077752,"City of London"
109582,"City of London Distillery","Basement Retail Unit, 24 Bride Lane, London","EC4Y 8DT",531590,181147,51.513932,-0.105029,"City of London"
109586,"City University Club","42 Crutched Friars, London","EC3N 2AP",533426,180906,51.511327,-0.078678,"City of London"
109592,"Club Gascon","57 West Smithfield, London","EC1A 9DS",531915,181675,51.518601,-0.100151,"City of London"
109593,"Club X - 3 Leonardo Royal Hotel","10 Godliman Street, London","EC4V 5AJ",531982,181025,51.512744,-0.099429,"City of London"
109599,Cococure,"Retail Unit, 5 Minories, London","EC3N 1BJ",533633,181139,51.513380,-0.075607,"City of London"
109624,Core,"Aldermary House, 15 Queen Street, London","EC4N 1TX",532440,181063,51.512978,-0.092818,"City of London"
109625,"Corney & Barrow","14 Mason's Avenue, London","EC2V 5BT",532598,181385,51.515826,-0.090422,"City of London"
109626,"Corney & Barrow Wine Bar","Retail Unit 2, 3 Fleet Place, London","EC4M 7RA",531676,181415,51.516320,-0.103690,"City of London"
109648,"Crosse Keys PH","7 Gracechurch Street, London","EC3V 0DR",532981,181051,51.512743,-0.085031,"City of London"
109673,Davy's,"Woolgate Exchange, 25 Basinghall Street, London","EC2V 5HA",532568,181424,51.516192,-0.090839,"City of London"
109674,"Davys, 1 Plantation Place","Unit 8 Plantation Place, 20 Mincing Lane, London","EC3M 3BD",533177,180878,51.511143,-0.082274,"City of London"
109685,"Devonshire Terrace","9 Devonshire Square, London","EC2M 4YF",533432,181538,51.517014,-0.078352,"City of London"
109690,"Dirty Dicks Public House","202 Bishopsgate, London","EC2M 4NR",533340,181628,51.517835,-0.079643,"City of London"
109691,"Dirty Martini","124-127 Minories, London","EC3N 1NT",533614,181032,51.512415,-0.075922,"City of London"
109692,"Dirty Martini","158 Bishopsgate, London","EC2M 4LX",533290,181561,51.517254,-0.080388,"City of London"
109693,"Dirty Martini","Retail Unit, Three Keys House, 130 Wood Street, London","EC2V 6DL",532294,181233,51.514540,-0.094857,"City of London"
109694,"Dirty Martini Monument","1 Lovat Lane, London","EC3R 8DT",533052,180784,51.510328,-0.084109,"City of London"
109706,"Duke of Somerset","Duke Of Somerset Public House, 15 Little Somerset Street, London","E1 8AH",533759,181181,51.513728,-0.073777,"City of London"
109708,"East India Arms","East India Arms Public House, 67 Fenchurch Street, London","EC3M 4BR",533418,181038,51.512515,-0.078743,"City of London"
109709,"Eastcheap Records","Peek House, 20 Eastcheap, London","EC3M 1EB",533079,180805,51.510511,-0.083717,"City of London"
109717,"Editors Tap","Ground Floor Retail Unit, 5-11 Fetter Lane, London","EC4A 1BR",531289,181194,51.514415,-0.109347,"City of London"
109721,"El Vino Co Ltd","30 New Bridge Street, London","EC4V 6BJ",531666,180999,51.512575,-0.103990,"City of London"
109722,"El Vino Co Ltd","47 Fleet Street, London","EC4Y 1BJ",531301,181146,51.513990,-0.109192,"City of London"
109742,Enoteca,"10 Basinghall Street, London","EC2V 5BQ",532568,181372,51.515716,-0.090859,"City of London"
109743,Enoteca,"Retail Unit 7, Western Courtyard, Devonshire Square, London","EC2M 4AE",533414,181495,51.516632,-0.078627,"City of London"
109744,"Enoteca Da Luca","20-21 Watling Street, London","EC4M 9BR",532356,181061,51.512980,-0.094028,"City of London"
109765,"Fen Bar","Fenchurch Street Station, Fenchurch Street Station, London","EC3M 4AJ",533450,180921,51.511456,-0.078326,"City of London"
109785,Forge,"24 Cornhill, London","EC3V 3ND",532834,181100,51.513218,-0.087130,"City of London"
109788,"Fox Fine Wines","118 London Wall, London","EC2Y 5JA",532692,181597,51.517718,-0.088988,"City of London"
109830,"Goodman City Ltd","Retail Unit, 11 Old Jewry, London","EC2R 8DU",532595,181215,51.514308,-0.090529,"City of London"
109855,"Hack & Hop","35 Whitefriars Street, London","EC4Y 8BH",531445,181154,51.514028,-0.107115,"City of London"
109857,"Hamilton Hall","Retail Unit 32 Upper Concourse, Liverpool Street Station, Liverpool Street, London","EC2M 7PY",533215,181761,51.519069,-0.081393,"City of London"
109858,"Hand & Shears Public House","Hand And Shears Public House, 1 Middle Street, London","EC1A 7JA",532022,181769,51.519421,-0.098574,"City of London"
109859,"Harrild and Sons","26 Farringdon Street, London","EC4A 4AB",531654,181347,51.515714,-0.104033,"City of London"
109860,"Harry's Bar","5 Abchurch Yard, London","EC4N 7BA",532735,180909,51.511516,-0.088628,"City of London"
109861,"Harry's Bar & Pizzeria","15 Black Friars Lane, London","EC4V 6ER",531701,181037,51.512917,-0.103471,"City of London"
109905,"Humble Grape","Retail Unit, 8 Devonshire Row, London","EC2M 4RH",533308,181527,51.516935,-0.080142,"City of London"
109915,"Inn of Court","18 Holborn, London","EC1N 2LE",531214,181559,51.517721,-0.110291,"City of London"
109945,"Jamaica Wine House","St Michael's Alley, London","EC3V 9DS",532938,181082,51.513032,-0.085639,"City of London"
109946,Jamies,"1 Alban Highwalk, London","EC2Y 5AS",532346,181590,51.517736,-0.093975,"City of London"
109947,Jamies,"47 Ludgate Hill, London","EC4M 7JZ",531764,181141,51.513837,-0.102525,"City of London"
109949,"Jamies St Mary At Hill","2 St Mary At Hill, London","EC3R 8EE",533080,180742,51.509935,-0.083722,"City of London"
109950,"Jamie's Wine Bar","36 Tudor Street, London","EC4Y 0BH",531364,180998,51.512636,-0.108340,"City of London"
109954,"Jin Bo Law, 14th flr, Dorsett City H","9 Aldgate High Street, London","EC3N 1AH",533628,181247,51.514352,-0.075639,"City of London"
109973,"Karaoke Box","Jarvis House, 12 Smithfield Street, London","EC1A 9LA",531739,181601,51.517977,-0.102714,"City of London"
109980,"Kings Stores Public House","14 Widegate Street, London","E1 7HP",533438,181668,51.518181,-0.078216,"City of London"
109981,Kirin,"14 New London Street, London","EC3R 7NA",533353,180897,51.511272,-0.079732,"City of London"
110002,"Lady Abercorn, Andaz Hotel","Andaz Hotel, 40 Liverpool Street, London","EC2M 7QN",533231,181571,51.517358,-0.081234,"City of London"
110046,"Liberty Bounds","Retail Unit, 15 Trinity Square, London","EC3N 4AA",533422,180731,51.509755,-0.078801,"City of London"
110057,"London Cocktail Club","2 Eastcheap, London","EC3M 1AE",532973,180814,51.510608,-0.085227,"City of London"
110067,"Magpie & Stump","18 Old Bailey, London","EC4M 7EP",531737,181342,51.515650,-0.102839,"City of London"
110093,"Merchant House","13 Well Court, London","EC4M 9DN",532407,181097,51.513292,-0.093281,"City of London"
110094,"Merchant House of Fleet Street","8 Bride Court, London","EC4Y 8DU",531603,181131,51.513776,-0.104848,"City of London"
110113,"Mr Tipsy's Down the Hatch","Retail Unit, 1 America Square, London","EC3N 2LS",533605,180876,51.511024,-0.076111,"City of London"
110216,"Number 25","25 Birchin Lane, London","EC3V 9DJ",532898,181080,51.513015,-0.086216,"City of London"
110245,"One Under Lime","1 Leadenhall Place, London","EC3M 7DX",533147,181101,51.513154,-0.082622,"City of London"
110248,Oriole,"4 East Poultry Avenue, London","EC1A 9LH",531682,181677,51.518673,-0.103506,"City of London"
110252,"Oyster Shed","1 Angel Lane, London","EC4R 3AB",532659,180703,51.509692,-0.089800,"City of London"
110264,"Patch Bar","58-62 Carter Lane, London","EC4V 5EA",531829,181085,51.513319,-0.101610,"City of London"
110265,"Patch East","Basement Retail Unit, 80 Leadenhall Street, London","EC3A 3DH",533445,181141,51.513443,-0.078315,"City of London"
110275,"Pavilion End","The Pavilion End Public House, 23 Watling Street, London","EC4M 9BR",532356,181061,51.512980,-0.094029,"City of London"
110277,"Pegasus Bar","Inner Temple Treasury, The Terrace, London","EC4Y 7HL",531268,181032,51.512974,-0.109710,"City of London"
110278,"Pelt Trader, Arch 3","23 Dowgate Hill, London","EC4R 2SU",532549,180846,51.511003,-0.091330,"City of London"
110284,"Piano Smithfield","14 Long Lane, London","EC1A 9PN",531991,181810,51.519796,-0.099006,"City of London"
110297,"Pitch Golf Studio","Hasilwood House, 60-64 Bishopsgate, London","EC2N 4AW",533148,181321,51.515128,-0.082530,"City of London"
110298,"Pitcher & Piano","28 Cornhill, London","EC3V 3ND",532834,181100,51.513218,-0.087130,"City of London"
110309,"Planet Of The Grapes","9-10 Bulls Head Passage, London","EC3V 1LU",533040,181032,51.512559,-0.084189,"City of London"
110316,Popworld,"17 Watling Street, London","EC4M 9BB",532305,181044,51.512839,-0.094770,"City of London"
110376,"Punch Tavern","The Punch Tavern Public House, 99 Fleet Street, London","EC4Y 1DE",531604,181158,51.514027,-0.104823,"City of London"
110384,"Puttshack, Ground Floor Reception","1 The Concourse, 1 Poultry, London","EC2R 8EJ",532560,181106,51.513338,-0.091079,"City of London"
110436,Revolution,"Retail Unit, 140-144 Leadenhall Street, London","EC3V 4QT",533115,181166,51.513737,-0.083058,"City of London"
110450,Rudds,"Retail Unit, 148 Queen Victoria Street, London","EC4V 4BY",531836,180969,51.512266,-0.101553,"City of London"
110465,"Salotto 31","Retail Unit, 31 Lovat Lane, London","EC3R 8EB",533056,180721,51.509760,-0.084076,"City of London"
110466,"Sammie's Bar, Basement & Ground","The Angel Public House, 14 Crosswall, London","EC3N 2LJ",533628,180955,51.511728,-0.075750,"City of London"
110468,"Samuel Peyps","Samuel Pepys Public House, Stew Lane, London","EC4V 3PT",532208,180772,51.510418,-0.096269,"City of London"
110476,"Sea Horse","Sea Horse Public House, 64 Queen Victoria Street, London","EC4N 4SJ",532385,181020,51.512596,-0.093627,"City of London"
110486,"Seething Lane Tap","14 Seething Lane, London","EC3N 4AX",533338,180739,51.509847,-0.080008,"City of London"
110492,"Shaws Booksellers","Shaws Booksellers Public House, 31-34 St Andrew's Hill, London","EC4V 5DE",531851,181005,51.512586,-0.101323,"City of London"
110498,Shutters,"Public House, Rolls Passage, London","EC4A 1HL",531130,181401,51.516319,-0.111560,"City of London"
110501,"Simmons, Unit 5","35 Eastcheap, London","EC3M 1DT",533079,180830,51.510727,-0.083708,"City of London"
110507,"Sir John Hawkshaw","Retail Unit 4-5, Cannon Street Station, Cannon Street, London","EC4N 6AP",532606,180845,51.510980,-0.090509,"City of London"
110511,"Slug and Lettuce","2 Love Lane, London","EC2V 7JQ",532371,181412,51.516131,-0.093681,"City of London"
110512,"Slug and Lettuce","29 St Mary Axe, London","EC3A 8AA",533246,181312,51.515027,-0.081116,"City of London"
110513,"Slug and Lettuce","St Clare House, 30-33 Minories, London","EC3N 1DD",533667,181033,51.512420,-0.075158,"City of London"
110546,"Spirit of Man","London Metal Exchange, 56 Leadenhall Street, London","EC3A 2BJ",533358,181108,51.513168,-0.079580,"City of London"
110553,"St Brides Foundation","Bridewell Theatre, 14 Bride Lane, London","EC4Y 8EQ",531583,181082,51.513349,-0.105154,"City of London"
110554,"St Brides Tavern","St Brides Tavern Public House, 1 Bridewell Place, London","EC4V 6AP",531619,181055,51.513098,-0.104646,"City of London"
110573,"Steam Wine Bar","1 St George's Lane, London","EC3R 8DJ",533013,180802,51.510498,-0.084664,"City of London"
110590,"Swan Tavern","The Swan Public House, 12 Ship Tavern Passage, London","EC3V 1LY",533039,180993,51.512210,-0.084223,"City of London"
110612,"Ten Trinity Square Private Club","10 Trinity Square, London","EC3N 4AJ",533417,180798,51.510367,-0.078848,"City of London"
110629,"The Albion","The Albion Public House, 2-3 New Bridge Street, London","EC4V 6AA",531614,181138,51.513836,-0.104687,"City of London"
110630,"The Alchemist","6 Bevis Marks, London","EC3A 7BA",533361,181310,51.514977,-0.079463,"City of London"
110632,"The Alice","Five Acre Square, 133-137 Houndsditch, London","EC3A 7BX",533478,181373,51.515520,-0.077752,"City of London"
110633,"The Anthologist","58 Gresham Street, London","EC2V 7BB",532553,181270,51.514812,-0.091113,"City of London"
110634,"The Arbitrager","27A Throgmorton Street, London","EC2N 2AN",532898,181310,51.515091,-0.086129,"City of London"
110637,"The Banker","The Banker Public House, Cousin Lane, London","EC4R 3TE",532523,180696,51.509661,-0.091761,"City of London"
110640,"The Bell","The Bell Public House, 29 Bush Lane, London","EC4R 0AN",532684,180849,51.510999,-0.089390,"City of London"
110641,"The Bell Public House","29 Bush Lane, London","EC4R 0AN",532681,180852,51.511017,-0.089427,"City of London"
110642,"The Blackfriar","Blackfriars Tavern, 174 Queen Victoria Street, London","EC4V 4EG",531683,180949,51.512131,-0.103764,"City of London"
110643,"The Bolthole","2A Suffolk Lane, London","EC4R 0AT",532689,180845,51.510961,-0.089314,"City of London"
110644,"The Bootlegger's Club Ltd","Basement Retail Unit, 25-26 Lime Street, London","EC3M 7HR",533095,180966,51.511953,-0.083422,"City of London"
110645,"The Botanist","35 Broadgate Circle, London","EC2M 2QS",533063,181741,51.518924,-0.083590,"City of London"
110646,"The Breakfast Club","12-16 Artillery Lane, London","E1 7LS",533430,181687,51.518353,-0.078324,"City of London"
110648,"The Bridewell Theatre","St Brides Foundation Institute, 14 Bride Lane, London","EC4Y 8EQ",531583,181082,51.513349,-0.105154,"City of London"
110649,"The Britannia","The Britannia Public House, 20 Monument Street, London","EC3R 8AJ",532931,180737,51.509926,-0.085875,"City of London"
110650,"The Bull","The Bull Public House, 4-5 Devonshire Row, London","EC2M 4RH",533308,181527,51.516935,-0.080142,"City of London"
110651,"The Bunch Of Grapes","14 Lime Street, London","EC3M 7AN",533094,181009,51.512340,-0.083420,"City of London"
110652,"The Butcher's Hook and Cleaver","The Butcher's Hook And Cleaver Public House, 61 West Smithfield, London","EC1A 9DY",531886,181705,51.518877,-0.100557,"City of London"
110654,"The Centre Page","The Centre Page Public House, 29-33 Knightrider Street, London","EC4V 5BH",532030,181009,51.512589,-0.098744,"City of London"
110656,"The Cock & Woolpack","The Cock And Woolpack Public House, 6 Finch Lane, London","EC3V 3NA",532927,181156,51.513700,-0.085770,"City of London"
110657,"The Cockpit","The Cockpit Public House, 7 St Andrew's Hill, London","EC4V 5BY",531849,181052,51.513018,-0.101334,"City of London"
110662,"The Corn Exchange","2 Minster Court, London","EC3R 7BB",533293,180859,51.510936,-0.080611,"City of London"
110665,"The Counting House","The Counting House Public House, 50 Cornhill, London","EC3V 3PD",532982,181102,51.513202,-0.084998,"City of London"
110666,"The Craft Beer Company","29-31 Mitre Street, London","EC3A 5BU",533413,181196,51.513936,-0.078755,"City of London"
110667,"The Crown and Sugar Loaf","Crown And Sugarloaf Public House, 26 Bride Lane, London","EC4Y 8DT",531590,181147,51.513932,-0.105029,"City of London"
110668,"The Crutched Friar","The Crutched Friar Public House, 39-41 Crutched Friars, London","EC3N 2AE",533418,180904,51.511320,-0.078793,"City of London"
110671,"The Draft House","Retail Unit, 1 Plough Place, London","EC4A 1DE",531312,181451,51.516728,-0.108919,"City of London"
110672,"The Drift","110 Bishopsgate, London","EC2N 4AY",533255,181448,51.516247,-0.080935,"City of London"
110673,"The English Wine and Spirit Co Ltd","Retail Unit, 8 Devonshire Row, London","EC2M 4RH",533308,181527,51.516935,-0.080142,"City of London"
110674,"The Fable","60 Holborn Viaduct, London","EC1A 2FD",531676,181490,51.516994,-0.103662,"City of London"
110677,"The Folly","41 Gracechurch Street, London","EC3V 0BT",532917,180882,51.511240,-0.086017,"City of London"
110678,"The Gable","25 Moorgate, London","EC2R 6AR",532665,181394,51.515900,-0.089453,"City of London"
110681,"The Globe","The Globe Public House, 83 Moorgate, London","EC2M 6SA",532705,181604,51.517778,-0.088798,"City of London"
110682,"The Gobpsy, Basement Bar","Basement Retail Unit, 141 Fenchurch Street, London","EC3M 6BL",533156,180950,51.511787,-0.082549,"City of London"
110683,"The Golden Fleece","Golden Fleece Public House, 8-9 Queen Street, London","EC4N 1SP",532446,181096,51.513274,-0.092720,"City of London"
110687,"The Habit","Friary Court, 65 Crutched Friars, London","EC3N 2AE",533418,180904,51.511320,-0.078793,"City of London"
110689,"The Harrow","The Harrow Public House, 22 Whitefriars Street, London","EC4Y 8JJ",531471,181030,51.512908,-0.106787,"City of London"
110691,"The Hoop & Grapes","47 Aldgate High Street, London","EC3N 1AL",533712,181221,51.514099,-0.074439,"City of London"
110692,"The Hung Drawn & Quartered","The Hung Drawn And Quartered Public House, 27 Great Tower Street, London","EC3R 5AQ",533260,180713,51.509641,-0.081141,"City of London"
